survey_date,survey_file,survey_path,event_date,event_id,days_before,event_volume,event_alongshore_start,event_alongshore_end
2018-12-10,20181210_00568_00622_NoWaves_Torrey_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20181210_00568_00622_NoWaves_Torrey_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2018-12-18,883,8,5.8911683743288075,2168.043699890375,2178.1129967980087
2025-01-14,20250114_00589_00637_1548_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20250114_00589_00637_1548_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,2025-01-28,884,14,5.890616798948137,932.566024991218,936.7088411147706
2020-11-18,20201118_00519_00636_NoWaves_Blacks_Torrey_Delmar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20201118_00519_00636_NoWaves_Blacks_Torrey_Delmar_beach_cliff_ground_cropped_nobeach_noveg.las,2020-12-17,885,29,5.8890478693324235,2149.9179641604424,2156.9359761145897
2023-01-09,20230109_00567_00732_1453_NoWaves_TorreyExtended_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20230109_00567_00732_1453_NoWaves_TorreyExtended_beach_cliff_ground_cropped_nobeach_noveg.las,2023-01-17,886,8,5.884162373496264,794.6433809017763,801.2256379718892
2025-06-02,20250602_00590_00636_1138_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20250602_00590_00636_1138_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,2025-06-16,887,14,5.88170334324957,940.6124738277867,961.011921823956
2019-01-23,20190123_00590_00636_NoWaves_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20190123_00590_00636_NoWaves_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2019-01-30,888,7,5.875127674243375,536.1831434331834,543.7407180145383
2023-12-28,20231228_00567_00769_1442_NoWaves_Torrey_Encinitas_miniRanger_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20231228_00567_00769_1442_NoWaves_Torrey_Encinitas_miniRanger_beach_cliff_ground_cropped_nobeach_noveg.las,2024-01-10,889,13,5.85807256362073,197.35271856514737,203.66795567190275
2020-11-18,20201118_00519_00636_NoWaves_Blacks_Torrey_Delmar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20201118_00519_00636_NoWaves_Blacks_Torrey_Delmar_beach_cliff_ground_cropped_nobeach_noveg.las,2020-12-17,890,29,5.850287709404317,2157.943127311766,2165.011468798388
2021-01-26,20210126_00567_00768_NoWaves_NorthCountyRadar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20210126_00567_00768_NoWaves_NorthCountyRadar_beach_cliff_ground_cropped_nobeach_noveg.las,2021-02-08,891,13,5.844433920963597,1504.5614488343708,1508.8833548882976
2019-01-14,20190114_00590_00622_NoWaves_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20190114_00590_00622_NoWaves_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2019-01-23,892,9,5.840275641145227,1938.7921671280635,1939.9339599516245
2024-01-10,20240110_00567_00636_1419_NoWaves_TorreyDelMar_miniRanger_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20240110_00567_00636_1419_NoWaves_TorreyDelMar_miniRanger_beach_cliff_ground_cropped_nobeach_noveg.las,2024-01-19,893,9,5.824335701383392,403.6055237138644,408.3617772483267
2022-11-14,20221114_00567_00769_1746_NoWaves_TorreyExtended_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20221114_00567_00769_1746_NoWaves_TorreyExtended_beach_cliff_ground_cropped_nobeach_noveg.las,2022-11-21,894,7,5.821228076381751,42.04978015786037,43.023033826611936
2019-01-07,20190107_00568_00622_NoWaves_DelMar_Torrey_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20190107_00568_00622_NoWaves_DelMar_Torrey_beach_cliff_ground_cropped_nobeach_noveg.las,2019-01-14,895,7,5.808486157675716,1458.8901281929575,1466.4676578892395
2025-08-25,20250825_00590_00636_1608_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20250825_00590_00636_1608_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,2025-09-05,896,11,5.799151569206517,1777.1103120804764,1785.3076935559511
2019-12-15,20191215_00568_00636_1626_NoWaves_TorreyDelMarIntensive_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20191215_00568_00636_1626_NoWaves_TorreyDelMarIntensive_beach_cliff_ground_cropped_nobeach_noveg.las,2019-12-22,897,7,5.798229394534607,815.8086480894126,818.9003304424696
2020-11-18,20201118_00519_00636_NoWaves_Blacks_Torrey_Delmar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20201118_00519_00636_NoWaves_Blacks_Torrey_Delmar_beach_cliff_ground_cropped_nobeach_noveg.las,2020-12-17,898,29,5.792218854184503,2021.1695043789225,2023.6491136010736
2019-01-23,20190123_00590_00636_NoWaves_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20190123_00590_00636_NoWaves_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2019-01-30,899,7,5.7785683754090185,678.9206674285233,684.0170553843491
2024-06-27,20240627_00519_00769_0630_NoWaves_Blacks_Encinitas_miniRanger_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20240627_00519_00769_0630_NoWaves_Blacks_Encinitas_miniRanger_beach_cliff_ground_cropped_nobeach_noveg.las,2024-07-08,900,11,5.765641678337188,1841.0391060872937,1845.7896155552007
2022-12-20,20221220_00567_00768_1053_NoWaves_TorreyExtended_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20221220_00567_00768_1053_NoWaves_TorreyExtended_beach_cliff_ground_cropped_nobeach_noveg.las,2023-01-04,901,15,5.764901828949549,214.41347354790196,220.7187366830185
2021-10-05,20211005_00565_00638_1249_NoWaves_TorreyDelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20211005_00565_00638_1249_NoWaves_TorreyDelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2021-10-12,902,7,5.761027002701278,634.4967865287326,638.4048634436913
2022-09-13,20220913_00567_00769_0423_NoWaves_Torrey_Extended_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20220913_00567_00769_0423_NoWaves_Torrey_Extended_beach_cliff_ground_cropped_nobeach_noveg.las,2022-09-26,903,13,5.758712090994118,1349.6107935947366,1351.2497549843974
2025-04-08,20250408_00590_00638_1517_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20250408_00590_00638_1517_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,2025-04-21,904,13,5.758592380615746,1678.934434567578,1689.3564963019453
2017-03-01,20170301_00590_00612_NoWaves_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20170301_00590_00612_NoWaves_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2017-03-23,905,22,5.757526516693568,1373.0809980765916,1377.992126616649
2022-11-28,20221128_00567_00768_1706_NoWaves_Torrey_Extended_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20221128_00567_00768_1706_NoWaves_Torrey_Extended_beach_cliff_ground_cropped_nobeach_noveg.las,2022-12-06,906,8,5.750380015616738,931.5676636137068,932.811333143618
2019-05-02,20190502_00568_00636_NoWaves_Torrey_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20190502_00568_00636_NoWaves_Torrey_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2019-05-13,907,11,5.724957995859074,1050.3924859743563,1065.4173296429217
2024-12-30,20241230_00567_00731_0000_Torrey_Beacons_miniRanger_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20241230_00567_00731_0000_Torrey_Beacons_miniRanger_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,2025-01-10,908,11,5.721662403485657,1350.0839195535518,1351.2497549843974
2019-11-18,20191118_00568_00636_NoWaves_Torrey_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20191118_00568_00636_NoWaves_Torrey_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2019-11-26,909,8,5.714734594626691,1336.07333693048,1339.0857815877534
2018-09-26,20180926_00590_00622_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20180926_00590_00622_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,2018-10-05,910,9,5.714709757176261,1454.3639476108365,1459.41785791656
2022-12-20,20221220_00567_00768_1053_NoWaves_TorreyExtended_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20221220_00567_00768_1053_NoWaves_TorreyExtended_beach_cliff_ground_cropped_nobeach_noveg.las,2023-01-04,911,15,5.7144564151818695,109.9857429675758,117.50043748877944
2020-08-20,20200820_00519_00636_NoWaves_Blacks_Torrey_Delmar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20200820_00519_00636_NoWaves_Blacks_Torrey_Delmar_beach_cliff_ground_cropped_nobeach_noveg.las,2020-09-18,912,29,5.697476246199781,1713.003629100043,1726.198007652536
2017-03-01,20170301_00590_00612_NoWaves_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20170301_00590_00612_NoWaves_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2017-03-23,913,22,5.6957819641181935,945.0020111449994,967.1490552965552
2020-02-02,20200202_00568_00636_1000_NoWaves_TorreyDelMar_Intensive_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20200202_00568_00636_1000_NoWaves_TorreyDelMar_Intensive_beach_cliff_ground_cropped_nobeach_noveg.las,2020-02-10,914,8,5.694563579852263,239.61917961249128,244.8472634339705
2025-01-14,20250114_00589_00637_1548_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20250114_00589_00637_1548_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,2025-01-24,915,10,5.694175379701089,1352.326213343069,1356.0892773922533
2023-12-28,20231228_00567_00769_1442_NoWaves_Torrey_Encinitas_miniRanger_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20231228_00567_00769_1442_NoWaves_Torrey_Encinitas_miniRanger_beach_cliff_ground_cropped_nobeach_noveg.las,2024-01-10,916,13,5.693413329925658,1833.801183343399,1838.6875901184976
2025-04-08,20250408_00590_00638_1517_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20250408_00590_00638_1517_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,2025-04-21,917,13,5.691205433899982,1518.384914664086,1527.5247752773575
2024-09-24,20240924_00567_00638_2053_Torrey_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20240924_00567_00638_2053_Torrey_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,2024-10-09,918,15,5.656053511585525,1322.8033195924943,1323.9246838036925
2020-03-19,20200319_00568_00636_NoWaves_TorreyDelmar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20200319_00568_00636_NoWaves_TorreyDelmar_beach_cliff_ground_cropped_nobeach_noveg.las,2020-04-08,919,20,5.654561118113363,216.25872653909028,220.4719002856873
2025-02-10,20250210_00590_00636_1330_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20250210_00590_00636_1330_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,2025-02-25,920,15,5.654442695602791,1624.4593664375134,1629.4674972603098
2019-04-15,20190415_00567_00638_1230_NoWaves_DelMarTP_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20190415_00567_00638_1230_NoWaves_DelMarTP_beach_cliff_ground_cropped_nobeach_noveg.las,2019-04-23,921,8,5.654058113746865,1378.4448927594349,1382.0283879972994
2019-12-22,20191222_00568_00636_1135_NoWaves_TorreyDelmar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20191222_00568_00636_1135_NoWaves_TorreyDelmar_beach_cliff_ground_cropped_nobeach_noveg.las,2019-12-30,922,8,5.653035669367664,1379.2426810474135,1383.4953650617972
2023-12-21,20231221_00581_00684_1033_NoWaves_DelMar_Cardiff_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20231221_00581_00684_1033_NoWaves_DelMar_Cardiff_beach_cliff_ground_cropped_nobeach_noveg.las,2023-12-28,923,7,5.647806190174801,1612.5430572996847,1616.793027324602
2022-09-13,20220913_00567_00769_0423_NoWaves_Torrey_Extended_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20220913_00567_00769_0423_NoWaves_Torrey_Extended_beach_cliff_ground_cropped_nobeach_noveg.las,2022-09-26,924,13,5.635161842786383,1676.7250962406397,1677.9531917045824
2018-11-27,20181127_00568_00636_NoWaves_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20181127_00568_00636_NoWaves_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2018-12-10,925,13,5.628312348555072,541.6710896966979,555.3361731334589
2023-12-21,20231221_00581_00684_1033_NoWaves_DelMar_Cardiff_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20231221_00581_00684_1033_NoWaves_DelMar_Cardiff_beach_cliff_ground_cropped_nobeach_noveg.las,2023-12-28,926,7,5.62656330142846,763.734543543309,774.4056694027968
2019-01-07,20190107_00568_00622_NoWaves_DelMar_Torrey_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20190107_00568_00622_NoWaves_DelMar_Torrey_beach_cliff_ground_cropped_nobeach_noveg.las,2019-01-14,927,7,5.615049885949646,1518.384914664086,1527.792094692588
2024-01-19,20240119_00494_00684_1050_NoWaves_LJShores_Cardiff_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20240119_00494_00684_1050_NoWaves_LJShores_Cardiff_beach_cliff_ground_cropped_nobeach_noveg.las,2024-01-29,928,10,5.61412623942882,799.555390058551,804.1297066640109
2025-10-27,20251027_00590_00636_1857_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20251027_00590_00636_1857_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,2025-11-05,929,9,5.610592146204232,219.2205991805531,241.60179026890543
2019-11-12,20191112_00519_00636_NoWaves_Blacks_Torrey_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20191112_00519_00636_NoWaves_Blacks_Torrey_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2019-11-22,930,10,5.610210692027251,1525.1116006136872,1533.4073854563758
2020-11-18,20201118_00519_00636_NoWaves_Blacks_Torrey_Delmar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20201118_00519_00636_NoWaves_Blacks_Torrey_Delmar_beach_cliff_ground_cropped_nobeach_noveg.las,2020-12-17,931,29,5.609445514572877,1530.1914564152248,1535.540268545505
2020-06-24,20200624_00518_00639_0602_NoWaves_BlacksTorreyDelMar_miniRanger_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20200624_00518_00639_0602_NoWaves_BlacksTorreyDelMar_miniRanger_beach_cliff_ground_cropped_nobeach_noveg.las,2020-07-02,932,8,5.6093564063865164,1176.50107899867,1179.4414270841517
2017-04-20,20170420_00590_00622_NoWaves_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20170420_00590_00622_NoWaves_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2017-05-17,933,27,5.596249898438979,1092.950492725242,1098.664620412048
2017-05-17,20170517_00590_00622_NoWaves_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20170517_00590_00622_NoWaves_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2017-06-13,934,27,5.586653382190053,859.2187199327163,864.3210394526832
2024-01-19,20240119_00494_00684_1050_NoWaves_LJShores_Cardiff_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20240119_00494_00684_1050_NoWaves_LJShores_Cardiff_beach_cliff_ground_cropped_nobeach_noveg.las,2024-01-29,935,10,5.580431263558506,1853.6547015770336,1858.1956023601815
2020-03-19,20200319_00568_00636_NoWaves_TorreyDelmar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20200319_00568_00636_NoWaves_TorreyDelmar_beach_cliff_ground_cropped_nobeach_noveg.las,2020-04-08,936,20,5.570680141846531,1048.947027365677,1052.3386791939847
2025-06-02,20250602_00590_00636_1138_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20250602_00590_00636_1138_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,2025-06-13,937,11,5.568423306844451,2066.3182042669505,2067.8228392363526
2019-01-23,20190123_00590_00636_NoWaves_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20190123_00590_00636_NoWaves_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2019-01-30,938,7,5.564976481995079,42.77772567421198,46.74958327272907
2019-01-23,20190123_00590_00636_NoWaves_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20190123_00590_00636_NoWaves_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2019-01-30,939,7,5.5618554263720945,1737.333884590771,1739.3080326700583
2020-08-20,20200820_00519_00636_NoWaves_Blacks_Torrey_Delmar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20200820_00519_00636_NoWaves_Blacks_Torrey_Delmar_beach_cliff_ground_cropped_nobeach_noveg.las,2020-09-18,940,29,5.539583592580511,1697.6845124904066,1709.9360306933522
2018-09-26,20180926_00590_00622_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20180926_00590_00622_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,2018-10-05,941,9,5.534668537111989,1456.6299237916246,1460.8222095766105
2019-11-05,20191105_00567_00638_2150_NoWaves_Torrey_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20191105_00567_00638_2150_NoWaves_Torrey_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2019-11-18,942,13,5.5180415505423195,1443.409408006817,1447.678921087645
2022-12-20,20221220_00567_00768_1053_NoWaves_TorreyExtended_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20221220_00567_00768_1053_NoWaves_TorreyExtended_beach_cliff_ground_cropped_nobeach_noveg.las,2023-01-04,943,15,5.5172999839976145,1818.9585781297649,1823.632432934828
2024-01-10,20240110_00567_00636_1419_NoWaves_TorreyDelMar_miniRanger_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20240110_00567_00636_1419_NoWaves_TorreyDelMar_miniRanger_beach_cliff_ground_cropped_nobeach_noveg.las,2024-01-23,944,13,5.5163145198223855,1389.5372795765288,1393.2635714998469
2022-12-20,20221220_00567_00768_1053_NoWaves_TorreyExtended_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20221220_00567_00768_1053_NoWaves_TorreyExtended_beach_cliff_ground_cropped_nobeach_noveg.las,2023-01-09,945,20,5.513516105746844,118.25629183463752,123.16122586512938
2019-11-18,20191118_00568_00636_NoWaves_Torrey_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20191118_00568_00636_NoWaves_Torrey_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2019-11-26,946,8,5.501254745711361,1824.77632880304,1827.516742201522
2019-12-15,20191215_00568_00636_1626_NoWaves_TorreyDelMarIntensive_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20191215_00568_00636_1626_NoWaves_TorreyDelMarIntensive_beach_cliff_ground_cropped_nobeach_noveg.las,2019-12-22,947,7,5.488611318228517,1411.2216266784817,1420.6005010227673
2019-01-23,20190123_00590_00636_NoWaves_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20190123_00590_00636_NoWaves_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2019-01-30,948,7,5.487113895939228,1483.3495778874494,1486.9252019659616
2019-06-24,20190624_00568_00636_NoWaves_TorreyDelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20190624_00568_00636_NoWaves_TorreyDelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2019-07-02,949,8,5.482648245005901,1000.1472689202056,1016.293040030636
2020-11-18,20201118_00519_00636_NoWaves_Blacks_Torrey_Delmar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20201118_00519_00636_NoWaves_Blacks_Torrey_Delmar_beach_cliff_ground_cropped_nobeach_noveg.las,2020-12-17,950,29,5.480908948878346,1243.4426020942628,1248.5306967752986
2023-12-13,20231213_00519_00667_1400_NoWaves_Blacks_Solana_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20231213_00519_00667_1400_NoWaves_Blacks_Solana_beach_cliff_ground_cropped_nobeach_noveg.las,2023-12-21,951,8,5.47936540865641,720.3270519524813,730.7380261267535
2018-12-26,20181226_00568_00622_NoWaves_TorreyDelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20181226_00568_00622_NoWaves_TorreyDelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2019-01-07,952,12,5.475031426873882,980.409913661424,982.3469382934272
2019-02-27,20190227_00568_00622_NoWaves_Torrey_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20190227_00568_00622_NoWaves_Torrey_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2019-03-08,953,9,5.4711456844128294,1205.903858373873,1215.7035851646217
2018-11-14,20181114_00590_00622_NoWaves_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20181114_00590_00622_NoWaves_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2018-11-27,954,13,5.466291404039063,1460.0118905208074,1466.190433026757
2018-12-10,20181210_00568_00622_NoWaves_Torrey_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20181210_00568_00622_NoWaves_Torrey_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2018-12-18,955,8,5.451702560253608,1846.6546646147035,1851.0741143552584
